Source,Model,Raw_Text,Year,Price,Naval_Price
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.02 1798 白 手自 0 242,000 B 86,573KM Y 4 2 汽油",2016.02,242000,278300
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.05 1798 白 手自 0 267,000 A 34,675KM Y 4 2 汽油",2016.05,267000,307050
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.07 1798 銀 手自 0 212,000 A 100,286KM Y 4 2 汽油",2016.07,212000,243799
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2016.08 1798 灰 手自 0 213,000 B 148,824KM Y 4 2 汽油",2016.08,213000,244949
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2016.11 1798 白 手自 0 188,000 A 235,108KM Y 4 2 汽油",2016.11,188000,216199
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2017.01 1798 灰 手自 0 281,000 A 84,652KM Y 4 2 汽油",2017.01,281000,323150
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2017.03 1798 白 手自 0 208,000 B 236,497KM Y 4 2 汽油",2017.03,208000,239199
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2017.04 1798 白 手自 19,912 264,000 A 78,158KM N 4 2 汽油",2017.04,264000,303600
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2017.05 1798 白 手自 0 161,000 C 124,683KM N 4 2 汽油",2017.05,161000,185150
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2017.06 1798 白 手自 0 259,000 A 157,725KM Y 4 2 汽油",2017.06,259000,297850
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2017.07 1798 黑 手自 34,790 121,000 C 142,769KM N 4 2 汽油",2017.07,121000,139150
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2017.11 1798 黑 手自 11,920 142,000 C 9,999,999KM N 4 2 汽油",2017.11,142000,163300
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2017.12 1798 白 手自 20,382 251,000 A 9,999,999KM N 4 2 汽油",2017.12,251000,288650
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2018.01 1798 銀 手自 0 245,000 A 64,112KM Y 4 2 汽油",2018.01,245000,281750
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2018.01 1798 銀 手自 0 120,000 C 247,002KM Y 4 2 汽油",2018.01,120000,138000
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2018.01 1798 黑 手自 49,600 240,000 B 86,507KM N 4 2 汽油",2018.01,240000,276000
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2018.03 1798 灰 手自 0 285,000 A 81,923KM Y 4 2 汽油",2018.03,285000,327750
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2018.04 1798 灰 手自 0 276,000 A 145,586KM Y 4 2 汽油",2018.04,276000,317400
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2018.05 1798 灰 手自 0 254,000 B 122,101KM Y 4 2 汽油",2018.05,254000,292100
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2018.05 1798 銀 手自 0 189,000 C 198,233KM Y 4 2 汽油",2018.05,189000,217349
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXEKR 2018.08 1798 白 手自 12,820 271,000 A 9,999,999KM N 4 2 汽油",2018.08,271000,311650
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2018.10 1798 銀 手自 0 135,000 B 240,652KM Y 4 2 汽油",2018.10,135000,155250
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXGKR 2018.11 1798 白 手自 30,520 158,000 C 9,999,999KM N 4 2 汽油",2018.11,158000,181700
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2019.02 1798 銀 手自 20,620 121,000 C 186,142KM N 4 2 汽油",2019.02,121000,139150
SJ_202602.pdf,ALTIS,"ALTIS ZRE172L-GEXDKR 2019.02 1798 灰 手自 0 289,000 A 139,069KM Y 4 2 汽油",2019.02,289000,332350
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXGKR 2019.04 1798 銀 手自 0 399,000 A 18,861KM Y 4 2 汽油",2019.04,399000,458849
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2019.04 1798 白 手自 0 280,000 C 129,694KM Y 4 2 汽油",2019.04,280000,322000
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXGKR 2019.04 1798 白 手自 56,700 270,000 D 139,656KM N 4 2 汽油",2019.04,270000,310500
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2019.06 1798 白 手自 900 300,000 B 115,843KM N 4 2 汽油",2019.06,300000,345000
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2019.06 1798 黃 手自 24,300 147,000 B 158,422KM N 4 2 汽油",2019.06,147000,169050
SJ_202602.pdf,ALTIS,"ALTIS ZRE2LLL-GEXEKR 2019.06 1798 紅 手自 0 200,000 B 109,871KM Y 4 2 汽油",2019.06,200000,229999
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXGKR 2019.08 1798 白 手自 0 351,000 B 87,214KM Y 4 2 汽油",2019.08,351000,403649
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2019.09 1798 黃 手自 0 160,000 C 237,421KM N 4 2 汽油",2019.09,160000,184000
SJ_202602.pdf,ALTIS,"ALTIS ZRE2LLL-GEXEKR 2019.11 1798 銀 手自 0 298,000 A 110,671KM Y 4 2 汽油",2019.11,298000,342700
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2019.11 1798 黑 手自 0 350,000 A 104,793KM Y 4 2 汽油",2019.11,350000,402499
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2020.01 1798 白 手自 0 262,000 B 225,277KM Y 4 2 汽油",2020.01,262000,301300
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2020.01 1798 白 手自 0 331,000 A 110,220KM Y 4 2 汽油",2020.01,331000,380649
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2020.01 1798 白 手自 0 260,000 A 216,911KM Y 4 2 汽油",2020.01,260000,299000
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2020.01 1798 白 手自 0 251,000 B 204,572KM Y 4 2 汽油",2020.01,251000,288650
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2020.03 1798 白 手自 0 260,000 C 195,586KM Y 4 2 汽油",2020.03,260000,299000
SJ_202602.pdf,ALTIS,"ALTIS ZRE2LLL-GEXEKR 2020.04 1798 灰 手自 0 235,000 C 113,612KM Y 4 2 汽油",2020.04,235000,270250
SJ_202602.pdf,ALTIS,"ALTIS ZRE2LLL-GEXEKR 2020.06 1798 白 手自 0 448,000 A 38,030KM Y 4 2 汽油",2020.06,448000,515199
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2020.07 1798 灰 手自 0 252,000 B 137,301KM Y 4 2 汽油",2020.07,252000,289800
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2020.07 1798 白 手自 0 414,000 A 73,887KM Y 4 2 汽油",2020.07,414000,476099
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXGKR 2020.08 1798 白 手自 0 486,000 A 10,978KM Y 4 2 汽油",2020.08,486000,558900
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2020.11 1798 銀 手自 0 330,000 A 79,958KM Y 4 2 汽油",2020.11,330000,379499
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2020.11 1798 白 手自 0 252,000 C 129,403KM Y 4 2 汽油",2020.11,252000,289800
SJ_202602.pdf,ALTIS,"ALTIS ZRE2LLL-GEXEKR 2020.12 1798 灰 手自 0 352,000 B 52,570KM Y 4 2 汽油",2020.12,352000,404799
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2021.01 1798 白 手自 0 340,000 A 51,844KM Y 4 2 汽油",2021.01,340000,390999
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2021.01 1798 白 手自 0 331,000 A 54,145KM Y 4 2 汽油",2021.01,331000,380649
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2021.01 1798 白 手自 0 358,000 A 57,017KM Y 4 2 汽油",2021.01,358000,411699
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2021.01 1798 黑 手自 0 308,000 B 83,985KM Y 4 2 汽油",2021.01,308000,354200
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2021.01 1798 白 手自 0 335,000 A 69,238KM Y 4 2 汽油",2021.01,335000,385249
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2021.01 1798 白 手自 0 391,000 B 51,277KM Y 4 2 汽油",2021.01,391000,449649
SJ_202602.pdf,ALTIS,"ALTIS ZRE2LLL-GEXEKR 2021.04 1798 淺藍 手自 0 325,000 A 106,004KM Y 4 2 汽油",2021.04,325000,373750
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2021.05 1798 白 手自 0 351,000 A 64,766KM Y 4 2 汽油",2021.05,351000,403649
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXGKR 2021.06 1798 灰 手自 0 336,000 C 78,080KM Y 4 2 汽油",2021.06,336000,386399
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2021.06 1798 白 手自 0 400,000 A 95,135KM Y 4 2 汽油",2021.06,400000,459999
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2021.07 1798 灰 手自 38,667 351,000 B 58,933KM N 4 2 汽油",2021.07,351000,403649
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2021.11 1798 白 手自 0 350,000 C 67,623KM Y 4 2 汽油",2021.11,350000,402499
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2021.11 1798 黑 手自 0 360,000 B 72,678KM Y 4 2 汽油",2021.11,360000,413999
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2021.11 1798 白 手自 0 350,000 B 106,728KM Y 4 2 汽油",2021.11,350000,402499
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2021.11 1798 白 手自 0 360,000 A 72,066KM Y 4 2 汽油",2021.11,360000,413999
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXGKR 2022.01 1798 灰 手自 0 440,000 B+ 69,428KM Y 4 2 汽油",2022.01,440000,505999
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2022.01 1798 灰 手自 0 271,000 B 160,984KM Y 4 2 汽油",2022.01,271000,311650
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2022.01 1798 黑 手自 0 370,000 A 71,560KM Y 4 2 汽油",2022.01,370000,425499
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2022.01 1798 白 手自 0 341,000 B+ 87,832KM Y 4 2 汽油",2022.01,341000,392149
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2022.01 1798 銀 手自 0 336,000 B 133,765KM Y 4 2 汽油",2022.01,336000,386399
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2022.01 1798 灰 手自 0 249,000 C 178,227KM Y 4 2 汽油",2022.01,249000,286350
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2022.01 1798 白 手自 0 350,000 B 106,217KM Y 4 2 汽油",2022.01,350000,402499
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2022.03 1798 白 手自 0 357,000 B 39,382KM Y 4 2 汽油",2022.03,357000,410549
SJ_202602.pdf,ALTIS,"ALTIS ZRE2LLL-GEXEKR 2022.04 1798 白 手自 0 451,000 A 44,457KM Y 4 2 汽油",2022.04,451000,518649
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2022.04 1798 黑 手自 0 381,000 B+ 34,906KM Y 4 2 汽油",2022.04,381000,438149
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2022.07 1798 白 手自 17,679 374,000 B 27,023KM N 4 2 汽油",2022.07,374000,430099
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXGKR 2022.07 1798 白 手自 0 472,000 A 121,975KM Y 4 2 汽油",2022.07,472000,542800
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2022.08 1798 黑 手自 0 417,000 B+ 42,808KM Y 4 2 汽油",2022.08,417000,479549
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXGKR 2022.10 1798 白 手自 0 549,000 A 52,849KM Y 4 2 汽油",2022.10,549000,631350
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2022.11 1798 銀 手自 0 325,000 C 22,054KM Y 4 2 汽油",2022.11,325000,373750
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2023.01 1798 黑 手自 0 370,000 B 85,284KM Y 4 2 汽油",2023.01,370000,425499
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXEKR 2023.01 1798 灰 手自 0 408,000 A 85,272KM Y 4 2 汽油",2023.01,408000,469199
SJ_202602.pdf,ALTIS,"ALTIS ZRE211L-GEXDKR 2023.02 1798 銀 手自 0 344,000 A 24,795KM Y 4 2 汽油",2023.02,344000,395599
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2023.12 1798 白 手自 0 431,000 A 55,622KM Y 4 2 汽油",2023.12,431000,495649
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2023.12 1798 黑 手自 0 450,000 B 13,621KM Y 4 2 汽油",2023.12,450000,517499
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXDKR 2024.07 1798 白 手自 0 450,000 A+ 13KM Y 4 2 汽油",2024.07,450000,517499
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.08 1798 白 手自 0 502,000 A 19,933KM Y 4 2 汽油",2024.08,502000,577300
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.08 1798 白 手自 0 513,000 A 12,760KM Y 4 2 汽油",2024.08,513000,589950
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.08 1798 白 手自 0 500,000 A+ 19,523KM Y 4 2 汽油",2024.08,500000,575000
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.09 1798 白 手自 0 504,000 A 14,448KM Y 4 2 汽油",2024.09,504000,579600
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.09 1798 銀 手自 0 499,000 A 9,945KM Y 4 2 汽油",2024.09,499000,573850
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.10 1798 白 手自 0 537,000 A 7,902KM Y 4 2 汽油",2024.10,537000,617550
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.10 1798 白 手自 0 495,000 A 23,813KM Y 4 2 汽油",2024.10,495000,569250
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.10 1798 白 手自 0 501,000 A 20,232KM Y 4 2 汽油",2024.10,501000,576150
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.10 1798 白 手自 0 502,000 A 20,742KM Y 4 2 汽油",2024.10,502000,577300
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.10 1798 白 手自 0 508,000 A 14,142KM Y 4 2 汽油",2024.10,508000,584200
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.10 1798 白 手自 0 504,000 A 15,141KM Y 4 2 汽油",2024.10,504000,579600
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.10 1798 白 手自 0 502,000 A 15,315KM Y 4 2 汽油",2024.10,502000,577300
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.10 1798 白 手自 0 480,000 B 17,405KM Y 4 2 汽油",2024.10,480000,552000
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.10 1798 白 手自 0 509,000 A 9,982KM Y 4 2 汽油",2024.10,509000,585350
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2024.11 1798 白 手自 0 505,000 A 15,312KM Y 4 2 汽油",2024.11,505000,580750
SJ_202602.pdf,ALTIS,"ALTIS MZEA12L-GEXXBR 2025.01 1987 黑 手自 0 638,000 A 20,964KM Y 4 2 汽油",2025.01,638000,733700
SJ_202602.pdf,ALTIS,"ALTIS ZRE218L-GEXEKR 2025.06 1798 白 手自 0 519,000 B 2,592KM Y 4 2 汽油",2025.06,519000,596850
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2019.04 1798 黑 自 0 350,000 A 134,464KM Y 4 2 油電",2019.04,350000,402499
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2019.05 1798 白 自 0 363,000 B+ 79,252KM Y 4 2 油電",2019.05,363000,417449
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2019.05 1798 白 自 7,120 321,000 A 175,802KM N 4 2 油電",2019.05,321000,369150
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2021.01 1798 銀 自 0 418,000 A 34,833KM Y 4 2 油電",2021.01,418000,480699
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2022.01 1798 銀 自 0 391,000 B 116,148KM Y 4 2 油電",2022.01,391000,449649
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2022.04 1798 黑 自 2,400 451,000 A 67,725KM Y 4 2 油電",2022.04,451000,518649
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2022.12 1798 黑 自 0 431,000 A 77,627KM Y 4 2 油電",2022.12,431000,495649
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2023.01 1798 白 自 0 585,000 A 46,312KM Y 4 2 油電",2023.01,585000,672750
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2023.01 1798 銀 自 0 422,000 B 86,120KM Y 4 2 油電",2023.01,422000,485299
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2023.02 1798 白 自 0 481,000 B 17,191KM Y 4 2 油電",2023.02,481000,553150
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2023.03 1798 白 自 0 535,000 C 34,481KM Y 4 2 油電",2023.03,535000,615250
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2023.10 1798 白 自 0 444,000 B 45,802KM Y 4 2 油電",2023.10,444000,510599
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXEBR 2024.09 1798 白 自 0 524,000 A+ 22,815KM Y 4 2 油電",2024.09,524000,602600
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXEBR 2024.11 1798 灰 自 0 514,000 A 10,057KM Y 4 2 油電",2024.11,514000,591100
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXEBR 2024.12 1798 灰 自 0 501,000 A 9,128KM Y 4 2 油電",2024.12,501000,576150
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXEBR 2025.01 1798 白 自 0 594,000 A 14,514KM Y 4 2 油電",2025.01,594000,683100
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXEBR 2025.02 1798 白 自 0 557,000 A 10,915KM Y 4 2 油電",2025.02,557000,640550
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXEBR 2025.08 1798 白 自 0 572,000 A 7,588KM Y 4 2 油電",2025.08,572000,657800
SJ_202602.pdf,ALTIS,"ALTIS HYBRID ZWE211L-GEXVBR 2025.08 1798 白 自 0 596,000 B 6,044KM Y 4 2 油電",2025.08,596000,685400
SJ_202602.pdf,TOYOTA,"AURIS TOYOTA AURIS 2018.10 1987 白 手自 17,953 424,000 A 48,172KM N 5 2 汽油",2018.10,424000,487599
SJ_202602.pdf,TOYOTA,"AURIS TOYOTA AURIS 2018.10 1987 黑 手自 0 431,000 A 107,568KM Y 5 2 汽油",2018.10,431000,495649
SJ_202602.pdf,TOYOTA,"AURIS TOYOTA AURIS 2018.11 1987 銀 手自 0 380,000 B 87,510KM Y 5 2 汽油",2018.11,380000,436999
SJ_202602.pdf,TOYOTA,"AURIS TOYOTA AURIS 2019.01 1987 白 手自 0 495,000 A 99,723KM Y 5 2 汽油",2019.01,495000,569250
SJ_202602.pdf,TOYOTA,"AURIS TOYOTA AURIS 2019.01 1987 深藍 手自 0 460,000 B+ 89,563KM Y 5 2 汽油",2019.01,460000,529000
SJ_202602.pdf,TOYOTA,"AURIS TOYOTA AURIS 2019.04 1987 白 手自 6,180 428,000 B 128,860KM N 5 2 汽油",2019.04,428000,492199
SJ_202602.pdf,TOYOTA,"BZ4X TOYOTA BZ4X 2022.05 201 灰 自 0 580,000 A 116,739KM Y 5 2 電動",2022.05,580000,667000
SJ_202602.pdf,TOYOTA,"BZ4X TOYOTA BZ4X 2023.10 201 灰 自 0 871,000 A 17,291KM Y 5 2 電動",2023.10,871000,1001649
SJ_202602.pdf,CAMRY,"CAMRY ACV41L-JEPNKR 2006.07 1998 銀 手自 0 35,000 B.W 126,687KM Y 4 2 汽油",2006.07,35000,40250
SJ_202602.pdf,CAMRY,"CAMRY ACV41L-JEPNKR 2008.06 1998 黑 自 0 62,000 A 94,961KM Y 4 2 汽油",2008.06,62000,71300
SJ_202602.pdf,CAMRY,"CAMRY ACV40L-JEANKR 2011.07 2362 灰 手自 0 40,000 B 303,743KM Y 4 2 汽油",2011.07,40000,46000
SJ_202602.pdf,CAMRY,"CAMRY ACV51L-JEPNKR 2013.04 1998 黑 手自 0 143,000 A 154,282KM Y 4 2 汽油",2013.04,143000,164450
SJ_202602.pdf,CAMRY,"CAMRY ACV51L-JEPNKR 2013.10 1998 銀 手自 0 126,000 A 186,802KM Y 4 2 汽油",2013.10,126000,144900
SJ_202602.pdf,CAMRY,"CAMRY ACV51L-JEPNKR 2014.10 1998 灰 手自 0 92,000 B 286,193KM Y 4 2 汽油",2014.10,92000,105799
SJ_202602.pdf,TOYOTA,"CAMRY TOYOTA CAMRY 2019.06 2494 黑 手自 0 450,000 A 36,752KM Y 4 2 汽油",2019.06,450000,517499
SJ_202602.pdf,TOYOTA,"CAMRY TOYOTA CAMRY 2020.11 2494 黑 手自 0 380,000 B+ 129,054KM Y 4 2 汽油",2020.11,380000,436999
SJ_202602.pdf,TOYOTA,"CAMRY TOYOTA CAMRY 2021.03 1987 黑 手自 0 570,000 A 14,748KM Y 4 2 汽油",2021.03,570000,655500
SJ_202602.pdf,TOYOTA,"CAMRY TOYOTA CAMRY 2021.11 1987 黑 手自 0 584,000 B+ 45,756KM Y 4 2 汽油",2021.11,584000,671600
SJ_202602.pdf,TOYOTA,"CAMRY TOYOTA CAMRY 2022.05 1987 黑 手自 3,083 594,000 A 37,055KM Y 4 2 汽油",2022.05,594000,683100
SJ_202602.pdf,TOYOTA,"CAMRY TOYOTA CAMRY 2022.10 1987 白 手自 0 531,000 A 83,117KM Y 4 2 汽油",2022.10,531000,610650
SJ_202602.pdf,TOYOTA,"CAMRY TOYOTA CAMRY 2022.11 1987 黑 手自 0 613,000 A 74,998KM Y 4 2 汽油",2022.11,613000,704950
SJ_202602.pdf,TOYOTA,"CAMRY TOYOTA CAMRY 2022.11 1987 黑 手自 0 652,000 B 62,734KM Y 4 2 汽油",2022.11,652000,749800
SJ_202602.pdf,TOYOTA,"CAMRY TOYOTA CAMRY 2023.06 1987 黑 手自 3,083 613,000 A 24,274KM Y 4 2 汽油",2023.06,613000,704950
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXVBR 2012.04 2494 黑 自 0 120,000 A 172,679KM Y 4 2 油電",2012.04,120000,138000
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXVBR 2012.08 2494 銀 自 0 160,000 A 196,998KM Y 4 2 油電",2012.08,160000,184000
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXVBR 2012.08 2494 銀 自 0 31,000 N 293,168KM N 4 2 油電",2012.08,31000,35650
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXGBR 2012.11 2494 黑 自 0 82,000 A 270,667KM Y 4 2 油電",2012.11,82000,94299
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXGBR 2013.05 2494 黑 自 0 92,000 A 298,200KM Y 4 2 油電",2013.05,92000,105799
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXGBR 2014.02 2494 黑 自 0 108,000 A 277,549KM Y 4 2 油電",2014.02,108000,124199
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXGBR 2014.04 2494 銀 自 0 160,000 A 87,826KM Y 4 2 油電",2014.04,160000,184000
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXGBR 2014.07 2494 灰 自 0 150,000 B 142,376KM Y 4 2 油電",2014.07,150000,172500
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXGBR 2014.10 2494 黑 自 0 78,000 B 331,103KM N 4 2 油電",2014.10,78000,89700
SJ_202602.pdf,CAMRY,"CAMRY HYBRID AVV50L-JEXGBR 2014.12 2494 灰 自 36,210 3,000 A 9,999,999KM N 4 2 油電",2014.12,36210,41641
SJ_202602.pdf,TOYOTA,"CAMRY HYBRID TOYOTA CAMRY 2022.01 2487 白 手自 0 810,000 A 86,198KM Y 4 2 油電",2022.01,810000,931499
SJ_202602.pdf,TOYOTA,"CAMRY HYBRID TOYOTA CAMRY 2022.05 2487 白 手自 3,600 660,000 B 61,885KM Y 4 2 油電",2022.05,660000,758999
SJ_202602.pdf,TOYOTA,"CAMRY HYBRID TOYOTA CAMRY 2022.06 2487 黑 手自 0 737,000 B 58,393KM Y 4 2 油電",2022.06,737000,847549
SJ_202602.pdf,TOYOTA,"CAMRY HYBRID TOYOTA CAMRY 2022.07 2487 銀 手自 0 697,000 A 79,107KM Y 4 2 油電",2022.07,697000,801549
SJ_202602.pdf,TOYOTA,"CAMRY HYBRID TOYOTA CAMRY 2022.11 2487 銀 手自 0 671,000 A 47,916KM Y 4 2 油電",2022.11,671000,771649
SJ_202602.pdf,TOYOTA,"C-HR TOYOTA C-HR 2018.03 1197 銀黑 手自 0 325,000 A 173,380KM Y 5 2 汽油",2018.03,325000,373750
SJ_202602.pdf,TOYOTA,"C-HR TOYOTA C-HR 2018.03 1197 銀黑 手自 0 370,000 A 99,707KM Y 5 4 汽油",2018.03,370000,425499
SJ_202602.pdf,TOYOTA,"C-HR TOYOTAC-HR 2018.03 1197 白黑 手自 0 428,000 A 66,162KM Y 5 2 汽油",2018.03,428000,492199
SJ_202602.pdf,TOYOTA,"C-HR TOYOTAC-HR 2018.04 1197 銀 手自 0 395,000 A 65,863KM Y 5 2 汽油",2018.04,395000,454249
